Voltage (V),Current (A),Temperature (°C),Charge Cycles,Discharge Cycles,Avg. Charge Rate,Avg. Discharge Rate,Time Elapsed (hrs),SOH (%)
3.8405035385855713,1.7238013956698603,33.38365613506268,294,292,0.9572023069748549,1.0809161702878753,234.52830952605183,92.92285681470861
3.7154447823645382,2.3555885638675207,22.546704687063396,1463,1456,0.990009633749202,1.1452460046610438,1561.6650567332251,73.32744115585393
3.63897368812082,1.9036962408855367,36.423593455031266,936,934,1.0301054381529646,1.5438864021367853,837.2849842228663,82.58898677234316
3.875318994973255,1.367942944826341,43.02327453357768,1240,1239,1.1593488978875366,0.9725127511017742,887.1478431004432,77.34152324221776
3.691798221495806,2.1843172270917646,29.86489781492927,541,540,0.9899829551531529,1.4898277653365797,822.2270624389545,90.2263169689729
3.7661330946116243,1.5082489099786618,24.869642766906175,990,987,1.1640063915821448,1.1006111388765694,607.0471769352629,81.84199634673435
3.9466442391188576,1.5919638829564198,33.837502782040296,861,854,1.23205390261206,1.6171991543929198,495.7489686982357,85.77420561523259
3.6590784201975484,1.4197691352636552,30.45424976747903,804,799,1.452407244164033,1.4686372229128952,540.4244735813679,87.11398181618054
3.6467401765402236,1.4120043395384165,40.70736535797754,1097,1096,1.0401740011514773,1.4572410411132553,2177.410936092591,82.17010902291382
3.8269306189562338,0.8255714421686791,27.00394171617405,231,225,1.34120835745636,1.2874289836055068,300.7878268924597,95.41440378776879
3.9149487364010365,1.736248209565937,23.31523747398788,808,808,1.0760551582510713,1.5737217988053902,621.8729069730941,85.09414878176284
3.6425658282268034,1.4109005377582344,31.518899166739327,1067,1058,1.1557222214124856,1.0519119138849868,1431.7340260551837,80.8030651237371
3.8407689736837174,1.4435817936378863,32.91661620444669,327,318,1.268132166250255,1.4569813755515846,281.3332508721347,94.93565040161423
3.858099953996169,1.5820012932415408,26.155120054553677,699,699,1.3847432965317625,1.312217290640476,629.0633410241903,86.86733601947624
3.594083951630768,1.3756265297097268,34.80245319839545,557,553,1.2583137579059533,1.360668428319173,485.099185771259,89.14659339222916
3.879850133790722,1.5791480331608994,30.279682510182987,1205,1197,1.1880354882502864,1.2974890376309938,1865.589900381776,79.65242482996305
3.8876605879842177,1.860918152833675,28.645887450892364,1496,1491,1.0821382429950872,1.4526914358338372,2307.6166936941877,75.56520904524709
3.7688214426743976,1.6214440061085051,32.72361825965057,587,579,0.9907821050265058,1.207146475447975,917.6813873981731,88.21647086695923
3.9252346362298005,1.4539508589465733,28.56199065867724,343,336,1.6053868144834158,1.5756563553180702,654.811869485211,95.03410303372134
3.9136455574324844,1.462951468835198,26.324973281495947,750,745,1.242221793296259,1.1123156950566484,595.5421343088826,85.88098740687049
3.8103117925717203,1.5601780737233262,21.93057698919109,1208,1208,1.447962697309514,1.356072367031711,1519.7188112967647,78.10623744334238
3.7548554609675064,1.2503549107019305,26.91385595120272,814,814,1.2394105407409282,1.3901529642030217,1602.338225176136,86.62443220224438
3.702717210741704,1.5623579103827756,42.472989075335875,641,633,0.892400504619627,1.3253526209797217,963.0827062960672,90.7449285564629
3.796243649063381,1.7053712677421804,30.179609878536308,1483,1475,1.5270604054520223,1.106733254712308,1898.178730436478,74.79609546158584
3.856975891970418,1.5262548288332283,24.914390826914843,1480,1478,0.9855017562185833,1.1466790609188104,1346.6765521814284,75.69527410658792
3.767582313895936,1.3727601306199877,36.33410878968722,1271,1271,1.2711186593203643,1.243389406229245,1528.9543961019167,73.03616087053368
3.580249899473797,1.4138689440510226,29.765059250497576,1142,1133,0.5292679979394755,1.0879302035201208,1561.421556686957,81.45903939088629
3.926871389457657,1.6956506520929606,31.460115179671508,1003,1001,1.3751940642617195,1.6158524863105774,514.800312759715,81.56434567811976
3.8190223221844892,1.169947138624903,31.371637133081823,1032,1027,1.2393965905490996,1.2900287986384542,1486.86599067458,81.78198891845717
3.7620375503323165,1.2550628568461129,37.42653508736939,334,327,1.0788491253901646,1.4447667447145145,496.3230023408932,94.68903260562209
3.8857158388423287,1.0179296958657726,23.35662929280966,282,280,1.4013227937396113,1.4047118949908397,175.38078623960865,94.92952604510438
3.9524638596482755,1.510199609801941,37.29685124763199,892,884,1.1867079504829432,1.673500221043213,996.572870025688,83.65012485618905
3.5198088430512104,1.7585663027223668,33.725928417302605,1164,1161,1.135795046976851,0.9487699004950181,1378.6134233689256,80.62333779702102
3.843426364992207,1.8994445479372568,30.386545531236308,615,608,1.307928063295552,1.3614322605243,998.5969379527102,91.60806134684233
3.657335078918965,1.9645997529584167,25.730320609997953,250,246,1.0601705113723168,1.2376449801201113,406.3520073904593,94.90944662815035
3.849911050679894,1.2928577573426345,28.765741922751523,252,250,1.0580584583839723,1.372845370823118,268.3064442394768,94.02002252595797
3.8127927202374576,1.575009289653495,30.21179283348646,817,814,1.2333177248902814,1.4091171461183243,815.526477242684,86.06302655086601
3.863572652644055,1.3793062976447892,39.0439501801946,1162,1156,1.1177214454087634,1.3351487113687546,740.999849220375,79.76195590971851
3.7500752385505343,1.9942931856675359,37.17520520376583,632,632,1.3717467755756103,1.4903267755148804,577.3099100586523,88.51755513509968
3.6126759888180846,1.8910338900317416,28.061462007212707,1473,1464,1.3907434599476074,1.597272484641561,1887.9329427082039,71.9629119628098
3.754963180874333,1.5504214316931781,40.046811663977365,1213,1204,1.5406004595217002,1.2150889733675316,1941.399825919681,78.87309551022524
3.8406847635139783,1.3141932761366228,34.75472350548636,1112,1105,1.2342467598784337,0.9026518701678967,729.5224255470984,78.78937496072834
3.9015392328675222,0.46558712572857264,32.356652835505315,199,195,1.213909232687266,1.3451799679354144,332.668552089285,97.28948866820913
3.6828168699527475,1.0699200547450172,28.593790218067568,1215,1210,0.9304758801406599,1.6262301159584374,1766.1305422110388,77.19301848445137
3.9027060426873015,0.944312172447717,27.11376556000806,521,515,1.1898181829372299,1.3901692129971828,1024.7855002889046,88.0116082487341
3.7352127710353478,1.0661302290287398,32.713158515030095,1007,999,0.7640688445020457,1.4281001666921564,1287.0434586787217,81.98373824468469
3.8362449881594527,2.0636542853735786,31.918875601186027,1106,1103,1.2883079773107364,1.2521691306735687,558.3637877345388,80.37521479814876
3.7490106047134364,1.1114875759764826,28.04721816730211,454,449,0.9686025221276804,0.9960450587758934,459.80705934499196,89.19213621642938
3.81821706277121,1.1817171015484944,35.569888523273,814,805,0.765835948026378,1.102050092881813,1093.4908395444418,86.32901720857065
3.889187763457027,1.2238427603051836,30.817133623538613,1384,1380,1.1390665862845157,1.0657445382717392,2062.8687036300403,75.83114582430805
3.6772985922711463,2.2795634186929004,32.09015289852667,1485,1476,1.1909021362231154,1.2861414356021013,2694.113879308406,68.88057704155624
3.7320094103253165,1.4812643316626566,35.36378666702454,657,653,0.9466892135348262,1.451475108326308,1156.6506619064942,91.29977289669439
3.8184962587342084,1.7982612798312783,34.1329874672535,1029,1020,1.3537275884891522,1.3528772132754538,839.5630174315417,80.82653765300984
4.040158366103035,1.5526186234567578,21.901262548153532,824,821,0.6710418999112199,0.9950108391650753,663.9582737745761,84.54025567216856
3.713681028783317,0.9046772947199978,33.80971938280054,1456,1452,1.6601547410690882,1.2938746814368363,1556.2730806866339,74.68342698777457
4.004013388599692,1.9597918402948615,30.13993354409012,1220,1219,1.2823290845475737,1.6536220013502243,1630.6974741537335,78.39789156756997
4.000442330367517,1.6203290254021931,27.764400078434782,1257,1250,0.9687637751179012,1.4771850598307583,1337.5220109047143,80.77909060415185
3.7902688849298407,1.4634861062954299,30.26058990131705,1351,1350,1.0145960514153505,1.0226937215708685,793.94762921627,73.82941646484113
3.77018474738001,2.028038239303478,28.46923607602033,762,753,1.1776173183240097,1.426047046140627,597.7470305592255,87.18496361341842
3.7307934801335305,1.3960353186870686,30.63380092383452,1484,1476,1.1251859169730216,1.6423029090035728,1204.694558296138,72.61845908209021
3.7931797469667328,1.4566754505729647,29.89617514374895,1121,1114,1.0795692119176994,1.198628529175009,2044.1631784125848,81.26379642750713
3.659328056744044,1.3964691838214238,33.43828816000352,997,995,1.3094514413646385,1.0370024308889065,1360.6355760628708,83.5039919436359
3.79237609826794,1.8228873855939016,22.340749035056238,976,970,1.4626364341631692,1.363651432962377,538.0563792626361,80.52694238791287
3.9496880273850854,1.7441468796070605,30.918960418169945,381,376,0.9792311009189659,1.3339009877999828,260.5983357972145,93.75954951231054
3.738891493752328,1.5835856585585701,29.85684341949799,1048,1047,1.0439863447795885,1.1442114110102817,1965.3467451921492,80.2836641026168
3.7759275696010945,1.1844697357462561,41.25787878749098,128,125,1.1309650957234347,1.3476601328524724,177.99956334244598,99.77764661597502
3.6298859525732756,1.388929921657242,20.214107842832682,508,508,1.3652558922822409,1.1795842493467892,687.8191844126536,88.48281685132662
3.8374062088131042,1.1843747198295798,34.61023770196367,1242,1240,1.22684790049356,1.500395344581026,1431.03128980716,77.385013579616
3.826448168495137,1.8481103465151423,32.16685482888525,646,643,1.2572572300011045,1.3009422417242258,776.9287299656976,88.88270642474319
3.8063702359765768,1.027581792488219,33.83163129633765,111,103,1.2687886700832331,0.9552715042830986,171.0425875555732,98.07110390454912
3.7783172949777857,1.978311356449336,27.76344447304927,574,574,1.119032406885931,1.0365831504751788,932.5491029820149,91.5730621363961
3.7707242081227546,1.8862958632197584,31.596803584603563,354,346,1.5790545678185208,1.2918345196488366,295.6672200220895,94.3788428077385
3.850190023370067,1.2244413328094923,30.72711774192353,723,717,1.3725272884619182,1.1686591860032078,652.0078974125439,86.55327203795034
3.7971183398411377,1.375054720908042,47.68024037246781,1047,1042,0.8619960322206923,1.1324424728334004,1326.0495505526194,80.86854018807105
3.831497187155533,1.2862708786697241,28.45367859495049,418,416,1.5885080566253682,1.2797720210845531,408.9051007252432,91.58280681107739
3.8214982817454546,1.629070139309526,26.074641175255273,1226,1224,0.9627759513379337,1.176156614525856,778.8767870889396,78.21577284305148
3.912342728709576,1.9237344680061974,40.00528634297018,206,206,1.30549801805461,1.0369300216524429,299.05789732536743,97.79330388817297
3.8676994097375053,1.8556857949017471,31.719469868018244,1403,1394,1.0985399666465212,1.10307623446627,1948.2175773454499,78.04394492629564
3.8192861843150188,1.3701208579753525,32.569967987301176,224,220,1.7121689025481106,1.2494903880855917,220.1001686751609,96.99282562445218
3.951842203065218,1.8764421203233383,35.63472051149981,985,984,1.247938706730984,1.4103004485309045,1787.8778709630083,80.4397574140856
3.842026852905656,1.8515466103383813,30.38385775429926,1213,1212,1.0709229701712932,1.0629430274566811,1991.3348589748546,78.11207857370994
3.930496268879042,1.443349827373832,27.904423115404658,111,107,1.351375216315514,0.9480678306182337,59.77537293836062,99.00389672940608
3.8606942608386636,1.4971624566231247,30.662241593975697,1369,1369,1.0217043503581211,1.547383896094299,2500.164009263954,77.08927477075991
3.6158080921068456,1.9625142253940315,25.795792679555404,1493,1491,1.1331260036877286,1.047214674814023,1735.7987869411324,72.78616049021629
3.9304834763319327,1.8175085640739068,22.737918682187228,1083,1079,1.5974339349291082,1.1786134854041816,1428.1349895178205,82.60720339343133
3.8135176241342665,1.8674351953527706,25.784988823023724,1069,1063,1.0735490739403137,1.558684039024793,1752.5949149442217,78.66357883408598
3.794804522909922,2.2756152336150306,18.190834977809374,835,832,1.5373145303306528,1.6060511553774581,1622.660526573521,83.14711425540757
3.8281348347489574,1.6641801048937115,28.1782458042605,1227,1224,1.089531398941124,1.32070982316398,847.7484894324126,77.48158370619193
3.765501683804293,1.5976994162732367,27.500479336203338,123,116,1.2933361280220457,1.2427258098867735,148.03448340155342,98.81884016731898
3.8227028860388943,1.907381238397698,33.01826377953029,444,440,1.2168069223904916,1.1599171457343853,859.6758775620136,91.4680317725781
3.7408123933656907,2.0963462734401017,30.645518023292365,351,347,1.1554728880925547,1.4573783793936141,464.2083357580347,92.95173260047139
3.9274272258734366,1.3165818208452416,29.304078973670364,979,970,1.5769239498351486,1.5562487082825727,1740.4988520441796,79.07497681015676
3.788641188637895,1.4394424436440116,35.887865876961435,888,880,0.9277402134010275,0.9762372845615015,1662.9393781525,84.1950548619644
3.7617416157277566,1.1944288138358734,27.91431427671973,441,434,1.15473824636676,0.9861081401209981,516.9006274187964,97.13884938857484
3.7075074184280723,1.6028249923233502,24.450989680461902,140,138,0.9876513651020246,1.301297723934491,205.62104618046183,96.54415008378568
3.826877578914864,1.7667775811472217,17.362244844357736,795,794,0.9642822391614698,1.3896308958562535,644.0729682030811,88.48363632869365
3.818710710012509,1.2153368146096288,30.123589770959402,1096,1088,1.0363665485654439,1.6202643282100688,667.2135979837955,80.1950636954445
3.8388424613677503,1.8401386560665012,29.734841305561392,383,379,1.3473447184799887,1.470948681688095,606.3172128415813,93.82921739113029
3.697274811249487,1.3640019262287484,36.34540564737268,839,835,0.8684968799087057,0.9651862464162775,1563.8544422230557,85.24085328146215
3.6398818801188426,1.3395627738506821,25.66203325355268,1316,1307,1.2862321749588204,1.0466224359036587,2205.749849471237,77.1049867516347
3.8625591302506557,1.8389814759671304,33.750198746553856,426,420,1.0708484078965976,1.1873448818038324,225.92844918325747,92.49531807506956
3.9484641861876506,1.3124578325289378,17.584911648325757,424,418,1.4542945380858074,1.0335544328372943,349.8583994521679,91.84190829339697
3.69736463776101,1.0789504568330672,23.504201077192953,957,957,1.1378478067515716,1.0226783448525492,962.8877932684064,83.9152492437454
3.9589441283561695,1.7230971329727152,31.917728821982283,880,874,1.1807559958939535,1.1497507088361072,946.9907820972526,85.70250603397345
3.8283911058736377,1.4604893109320556,33.44668533117893,318,312,1.2315255134514829,1.4984686884995337,563.9658660301701,92.33742068675289
3.7992937095449166,1.859417649953107,21.70296558192739,500,494,1.1399659978663184,1.3197940624210505,880.9812060993439,90.28583288303632
3.760245130345422,1.749897201229041,26.026976497726523,624,622,0.9699521611604995,1.3729018381357472,633.2276251039452,88.44317754573723
3.6615481980575,0.9755104917655099,30.22537130684286,989,980,1.2505323076998138,1.0027534547895116,1121.6428415745559,82.22606461082334
3.89877285159246,1.894660327016676,29.52432436665154,1401,1401,1.2063661798078074,1.4532896022040531,1174.1714230196703,75.54626312003654
3.7224393638562394,2.0699249858540862,32.73774559946196,557,554,1.3216732580443131,1.3840068984453224,966.1613663064736,93.66943586033196
3.72201933242624,1.8100810527792697,34.56701698979391,1308,1302,1.1281573335051822,1.3711102748761186,1619.1791254547195,75.71863906313934
3.8991926309886953,1.8221581270641107,23.608708891523342,373,365,0.9636430624942918,1.235481206260977,195.00904729687142,94.64625600486102
3.611701655332827,1.4256983757276736,32.2198662594834,646,639,0.982727115772781,1.1984392494240579,822.6231228071688,87.88713353949193
3.647640218933183,1.3569913939096203,26.401908808316705,409,407,1.2032755998315046,1.2540342326387395,447.7657755987671,94.91065146489645
3.7981865756491917,1.563733408507857,31.67776142210534,616,615,1.0269447077954865,1.187864266490021,392.9461120955975,88.32187257858462
3.829328442900485,1.7759716074061578,27.666110899021746,1106,1098,1.1985727428301125,1.4090023152011013,1920.9927890009492,79.13521066580454
3.8484734647968923,1.7684200824358944,35.38365542244237,268,262,1.4595344942311352,1.2302904268072967,168.5088789690766,96.2899080321972
3.7698201506603746,1.368665205718449,32.93388891491942,1311,1306,0.9339637808534825,1.1289965520782823,1290.217741907546,77.14354872647853
4.053036966864169,1.3382522704513171,25.0557273508523,365,364,1.0515831605370698,1.1420207052975142,707.447723988981,91.48203619971648
3.7772107441234164,1.052953966084888,21.60678106948049,241,237,1.3897346418291756,1.4068865309490803,456.627465120878,97.42580770991209
3.776921384789728,1.6940759776066476,35.94707235974248,1174,1168,0.7786755749525489,0.8569700433112623,2316.5792414393172,80.62574404362977
3.720301333118612,1.383065617787398,26.47018646738031,313,311,1.2895822283066176,1.2826275088800148,525.6122716727591,93.4386544034206
3.812390681652107,1.4096865608659526,26.99100303084264,952,943,1.4855927941620415,1.0104558117799438,1613.5470332326304,82.1743555340581
3.8614961232046774,2.0183625539332515,33.71001227972925,402,402,1.3442217512659307,1.2857346895126942,664.8643188580919,93.45070108491747
3.920357805453346,1.6795166720353167,24.883693929341604,1116,1113,1.0678376919700423,1.2345863121812581,683.3336491031432,79.39250254090578
3.6510715735559782,1.5968696058507423,30.995657958164607,440,438,1.3724190619789647,1.254789697314215,718.1786299211141,92.17451266696156
3.7754004661644296,1.7490591871427053,30.092257122809194,1143,1137,1.1920472658530303,1.4719883456927787,1358.7189480338748,81.25964723933261
3.8446703610809143,1.926184202232744,29.591963643486142,573,568,1.2769800727640375,1.0112670971461506,840.7079916783539,90.58772924948515
3.8587057534594535,1.0147557719504803,35.97661605767462,141,137,1.6112613820058608,1.3430851734058404,269.7638931128737,99.61099019917098
3.8006548657804538,1.330311468915467,32.33033180886754,316,310,1.434558989905033,1.3222381574604765,485.34111318518507,96.27745984639772
3.85424239695321,1.430359560426993,34.8954264119725,224,218,0.7048870111331601,1.351364233406454,181.54848524910426,96.56862772023247
3.71910361070742,1.206497420308938,28.751008684584765,1260,1255,1.2618807197793653,1.6286533320797867,814.7879303022534,77.90361174127483
3.9557905432318354,1.4204335281018046,26.379592658372754,562,557,1.0834164776928572,0.9192704365140875,620.8884581921898,89.16075372841355
3.8992628102979427,1.0346595295879082,35.19443601623721,1348,1346,0.9585933643591071,1.380413126288642,983.4929479384771,76.23548605100096
3.6655072212934825,1.7766537780897131,27.146797835606357,791,784,1.0704614521577032,1.6591046139178425,1497.680911465152,85.66652469791579
3.6924896951883244,1.3447486227796706,30.618126372011638,1069,1060,1.3511483503907447,1.2475522974538944,1670.362925581043,81.66630308745539
3.6953078249893094,1.560286919365852,32.11766734316158,109,100,1.2549371153556605,1.2411627121787183,163.64930335893163,100.0
3.867796997089653,1.5153925858971578,26.151891237149332,189,182,1.2367087502258427,1.6110083843481702,146.39672005978116,96.41479458033122
3.671527223358253,1.6672258203372086,26.167594103693496,522,515,1.7053164920016446,1.50872864853355,427.41769596445744,89.1443218808213
3.7668975665791917,0.7617331274484365,28.642017008026627,1391,1386,1.1726423245594337,1.5045882711213283,2044.1981083720568,77.79179234203787
3.8454704396416775,1.6350791163173903,33.720190075095125,512,506,1.2077072934470725,1.2699829126032496,433.32431749720513,91.83582280531239
3.7933834065453564,1.4174724839462063,31.73040492469156,571,569,0.8389038963231471,1.4656770334873646,966.806191290608,90.10991487787992
3.8258887515712705,1.6220591781644083,23.2333319486366,284,278,1.3062598360314188,1.158736180508497,167.37742827947602,92.31462463420503
3.693419728865124,1.146164037678497,39.7638942477474,460,458,1.3080227522262853,1.056299306323862,649.0911700032683,92.10851084165161
3.8594854373397243,1.624102221101942,31.90012435091988,119,117,1.4216059569406685,1.0354176279995373,139.2564983053528,97.43847612880714
3.7386788107524,1.8895535579172638,27.881695620380103,1006,1003,0.9810476062582658,1.2313824545083913,1279.5105198499682,82.02629315795015
3.7675380325602057,1.5569298779397507,29.237216470656467,1100,1099,1.1232814964324447,1.3643099671893846,608.7667495794483,79.4316677742496
3.8237731727905984,1.284827752010415,28.78928479324629,691,682,1.1019944133510433,1.2694186234984566,1085.1223206279092,88.75270122066101
3.8103078221530846,1.297940582120006,28.13926187725098,1415,1409,1.2874025759447743,1.0927912816843934,1029.8245007695346,75.17505738709214
3.802398001901559,1.672872390268572,35.828748472039564,1273,1269,1.248562562393976,1.5168580061446753,679.0512757387636,76.75111920236529
3.724937317802324,1.6708932936579242,41.882173345570195,544,537,1.181734722733286,1.0750582738325116,352.3843411647548,89.72452872645927
3.7700450588800805,1.6069625948180257,27.435999487285812,759,756,1.170950307133501,1.097529273110672,943.261472114962,85.517139550764
3.8002183590837033,1.4887424910017233,27.7120399454676,1418,1413,1.1377294582755286,1.1699502353884825,2265.610371546364,73.19590286404907
3.6624914766832912,1.5608879926053274,29.549179187109917,667,667,1.2125045672495924,1.2839693794187172,1327.4227869603133,86.81992861567133
3.753746703368662,1.4805272750388863,23.117255672416732,335,333,1.0297318758174274,1.2740499907097813,651.3408277164966,93.7424396406888
3.8387679879032843,1.3857356882200718,32.63972306707719,1390,1389,1.0149930739621102,1.1495767291294257,2399.896071760628,73.52885584591701
3.6722563396154655,1.7272430730460744,30.93410954876778,699,696,1.2247394324788934,1.2771670397404724,1380.8716592675821,84.17572539127728
3.915658165159424,1.593035052342332,30.747748695349593,859,850,1.1625826141739624,1.1836301375990677,1682.485175429798,84.70222232400539
3.9269613262599843,1.8871624985766808,20.735066752986796,1467,1459,1.277836946952946,1.2390163194307604,2826.190095971593,72.74187870370719
3.6754849424039913,1.8350596140552096,18.69028058215435,970,962,0.9113591935852117,1.5149312901284493,1434.2106111073176,85.86920356001706
3.935761963305014,1.5832441597032134,28.16190801093109,1486,1486,1.2242912831789112,1.1591619851194757,2792.8774230053687,71.98081405803893
3.785641841128786,1.6786141899588938,33.3077064800656,1376,1368,1.0794320131090274,1.0606814808384852,1144.2444338098837,73.32975043496545
3.8418514559157053,1.2128438205792356,21.10968283241308,695,693,1.4222822689878378,1.1736639836812393,507.1568388406426,86.54440819075133
3.750334894787175,1.4767231566116255,34.476567226451934,1082,1076,0.9456419851097482,1.3138880960423338,1168.8421867157404,79.06030958647385
3.892304482722676,1.6027988490252914,28.48328913027841,306,301,1.215174090477163,1.7500378085162576,298.4200835222838,92.81669823048412
3.8406094018848664,1.0251791834177855,25.85546487362677,1079,1072,1.3028000595945024,1.017152329920381,612.8995741474199,80.73134525075305
3.7185846743402395,1.6288266180957411,30.416303391018964,480,474,0.9848582551537434,1.4036794755967277,428.59000734060845,92.49796310812607
3.6834798000034707,1.2122319076251193,23.51185764052091,1135,1132,1.3422696724323786,1.5104477255135573,953.5918893540465,77.98962807409424
3.6539697564790776,1.2451248328414504,17.30847205759154,791,791,1.1702185740026654,1.5280386440458686,551.5352027001114,84.10832716597675
3.8187941776432757,1.3411543328504127,36.03153868309609,314,314,1.4056678013771067,1.2141387092819078,377.4831212558088,93.22630829289507
3.8572471411779734,1.4908480001278028,29.75645969419269,1014,1008,1.351189955012712,1.2442213631357077,802.0038072809381,80.76886114597698
3.865096567877944,1.1015914328905618,26.392961565539746,132,123,0.8882735088712665,1.210445594897993,128.06077345244725,95.89941094643103
3.788201890539262,1.7569930423841484,27.110440077763226,244,239,1.1312321595348744,1.4742728637286922,419.3801774887482,95.58683448515633
3.6843003544335633,1.5532254718086544,26.125094133356924,259,254,1.4290755201930567,1.325037973565885,407.0845158774511,95.40559121755103
3.7317925201976214,2.0774937091681536,28.235936548916076,185,177,1.3195595807399068,1.518470423165545,260.47126283763254,97.4980172913342
3.9152348638961922,1.5900241366559749,29.43792960150557,1157,1154,1.2472239112671843,1.256376709253521,1591.529111504456,78.78196373531604
3.751537143539992,1.6712415533708984,33.4378127415946,457,456,1.118552355645224,1.1875901385914414,451.7264485164078,89.9487323252924
3.8143417630681475,1.2438407196742105,26.521299777009805,484,483,1.3971533764193882,0.9924347600246355,389.4208337260233,92.68405981430935
3.692434951642511,1.1454569126660152,24.713031523203085,1458,1450,0.9684524442210359,1.7272005645551367,1903.3416109601603,71.30765217831996
3.8336583045459034,1.68574683672515,27.31974361403954,1312,1306,1.281999590624124,1.022699240453118,1250.925272896762,76.94249370831875
3.754231543832092,1.172013010347974,42.31991397257436,720,712,1.1447607723705733,1.0086547483760286,441.4650868569008,86.04563269354561
3.904671271377576,1.6925548456656945,30.78384579338005,136,135,1.3299420462201008,0.866037834777945,247.65264603130458,97.93851610066022
3.877355770620681,2.0119573416634497,31.998388808151077,420,412,1.765637925821363,1.3629922748360703,446.3915832950604,90.76409940153012
3.75042940534251,1.783730605873119,28.72625134049666,1253,1248,1.594021892725262,1.1803924812304902,1990.4770726233146,80.56923250090391
3.7873335972652336,1.6711339848706122,38.666524770646575,199,196,1.109066944249334,1.661496878015471,204.30380515708583,95.08033139624126
3.744888375995937,1.580849132942826,34.29850785404343,794,793,1.4248935962216047,1.112598406700493,1441.7587200932385,84.73269488413732
3.658056680345499,1.3848120122364853,24.796569173903613,188,180,1.1562369008612632,1.2816952404690471,210.31960646038286,97.39471446069055
3.714255757045278,1.4656316582960551,30.78809842674347,142,135,0.8423916462272409,1.0496747504036488,238.78883785908576,97.2343205548867
3.819821732772082,1.3303713978815732,28.065282813516575,1207,1202,1.0263167472561747,1.4573542372658013,714.9665898418707,77.68639288061247
3.832525949822958,1.1053787347098578,32.05584425389596,867,861,1.143940837604622,0.9003845856542885,1289.9211008613104,83.90777275896615
3.814854790359264,1.51062820277448,34.982696056022576,757,751,1.250982146975939,1.1485637098116925,1157.5108306869527,86.24324262427307
3.769826694604136,1.8323667184665902,23.884685294781555,260,252,1.0829279849451379,0.9567888114509318,443.7231805794153,97.12118616001146
3.8933066605720983,1.1133604457786745,31.79495394141752,605,604,1.3754564538289344,1.2977579190091366,615.3417039952499,89.65467664747459
3.8063541904560934,1.9195489298409978,25.96380690558317,1375,1374,0.9856690929222047,1.0416003446300124,716.6369775244091,75.84834132680368
3.8703253828095945,1.8651552698584735,37.08204447912641,318,309,1.3622156728440113,1.209025544757386,194.0729237929287,93.94942164094935
3.622622486779748,1.6190996472035688,34.83228988090162,844,843,1.057851975201241,1.2235547787309504,711.8104370303176,84.23809865792934
3.4077599748381657,1.6215136044823193,20.05054492383376,1309,1306,1.0311582825895704,1.2363495674052225,1103.395593058747,74.0937032949545
3.8283788027838077,1.4441260801469358,24.36635808991706,509,507,0.9536321499351914,1.0501097068859002,369.04474504411246,91.86491283389674
3.657523434627851,1.5126049810005857,23.281348457868518,1415,1415,1.1603602355075542,1.2054724542754993,1962.6944491481474,74.68485299652711
3.7787548297286944,1.3609243579106207,29.692196670810375,1111,1103,1.1566513644859981,0.9787820854669258,1385.7912737698425,78.82735266265101
3.7697902958975393,1.5094914232737517,31.507189090633343,1253,1244,1.5592859923084208,1.1680105588925447,2041.2211912626306,78.62401543690925
3.9587400602415537,1.5419478483412523,33.957245945480224,336,336,1.167956212653734,1.1847725099336024,615.0711336139412,94.41713670549245
3.8399996552943603,2.064373200105422,28.77146237782568,185,185,1.6229571847436388,1.2891307641046672,198.2538569213255,95.85051791226009
3.816585902679867,1.6696848133136097,28.587970117369483,213,212,1.135720483362333,1.2166792336369805,231.25743266253312,94.76774556941199
3.8836991154633673,1.4371790794517765,31.42145919618098,274,269,1.225645870348126,1.2297738233212314,503.37477309676194,96.18965702296745
3.8368497586839037,1.4703279939688942,45.75175752987323,190,181,0.999123597497074,1.3984928267948833,218.0961226399809,96.68865917007972
3.7542323007011564,1.2860225195049257,22.42594346920031,939,934,1.155048659408423,1.2462643128343778,1092.8852581974334,86.18661903187386
3.907147593025456,1.3354712627644,20.603864599616657,432,432,0.7460322070273875,1.0531665352865125,617.6656291498361,92.84151307825378
3.6890249872111722,1.7732087075228744,27.319307621674216,291,289,0.9430061989510901,1.2472651705812894,322.33200206081455,94.54826421792913
3.8323247187533562,1.3518098697508067,26.406534995100362,304,296,1.3462189899852035,1.4463375033203734,218.53520139546012,95.66619417557922
3.645243020586369,1.314739215985617,26.310677518753796,1452,1449,1.7108763198570993,1.4791215446978088,2283.5950922185298,73.34377528318927
3.8203943857515994,1.3222462211909682,29.938342323975785,775,771,1.0660275972846203,1.2506147922210398,753.7460863065019,86.14688914313315
3.819298964177293,1.2812462843470025,24.148627971557023,1145,1143,1.3688759118837746,1.7373960079433035,846.5156157920087,78.89155853987234
3.9676454961914662,1.8381555226030557,27.02371257696515,1164,1156,1.0610895548463486,1.1306188727878996,2020.1655650780272,77.64185898469691
3.6435026106558217,1.5428109227585955,28.527441982484735,713,708,1.1011303107291683,1.2981391453550892,1284.291708261717,87.88956870523616
3.7399112824146186,1.4153056126495474,28.644340850442344,1054,1045,1.2689192583287994,0.9692253786821191,1206.9384443297595,81.70450225971982
3.882268242657414,1.5087844919570117,29.294016269291195,1159,1155,0.9491252205220246,1.0558462802568351,1925.7511018707853,77.25612554478228
